level,notation,prefLabel
2,Ges Va 400,"2000 - 1000"
2,Ges Va 500,"1122/1050 - 249"
2,Ges Va 600,"249 v.Chr. - 220/65 n. Chr."
2,Ges Va 800,"220 - 557/600"
2,Ges Va 1000,"600 - 1400"
2,Ges Va 1300,"600/618 - 906/960"
2,Ges Va 1500,"960 - 1279"
2,Ges Va 1700,"1227/80 - 1368/1400"
2,Ges Va 2000,"1368/1400 - 2000"
2,Ges Va 2300,"1368 - 1644"
2,Ges Va 2500,"1644 - 2000"
2,Ges Va 2700,"1644 - 1911"
2,Ges Va 2800,"1839/40 - 1911/14"
2,Ges Va 3000,"1912 - 2000"
2,Ges Va 3300,"1912 - 1935/37"
2,Ges Va 3500,"1937 - 1945"
2,Ges Va 3700,"1945/49 - 2000"
1,Ges W,"Japan"
2,Ges W 100,"bis 500/600 n. Chr."
2,Ges W 600,"100 - 300"
2,Ges W 800,"100/350 - 550"
2,Ges W 1000,"550 - 1600"
2,Ges W 1300,"550 - 645/700"
2,Ges W 1500,"645 - 1192"
2,Ges W 1700,"1192/1200 - 1600"
2,Ges W 2000,"1600 - 2000"
2,Ges W 2300,"1600 - 1868"
2,Ges W 2500,"1868 - 2000"
2,Ges W 2700,"1854/68 - 1912"
2,Ges W 3000,"1912 - 2000"
2,Ges W 3200,"1912 - 1921/26"
2,Ges W 3300,"1921/26 - 1937"
2,Ges W 3500,"1937 - 1945"
2,Ges W 3700,"1945 - 2000"
1,Ges Wa,"Japan, einzelne Teile (alph.)"
2,Ges Wa 100,"bis 500/600 n. Chr."
2,Ges Wa 600,"100 - 300"
2,Ges Wa 800,"100/350 - 550"
2,Ges Wa 1000,"550 - 1600"
2,Ges Wa 1300,"550 - 645/700"
2,Ges Wa 1500,"645 - 1192"
2,Ges Wa 1700,"1192/1200 - 1600"
2,Ges Wa 2000,"1600 - 2000"
2,Ges Wa 2300,"1600 - 1868"
2,Ges Wa 2500,"1868 - 2000"
2,Ges Wa 2700,"1854/68 - 1912"
2,Ges Wa 3000,"1912 - 2000"
2,Ges Wa 3200,"1912 - 1921/26"
2,Ges Wa 3300,"1921/26 - 1937"
2,Ges Wa 3500,"1937 - 1945"
2,Ges Wa 3700,"1945 - 2000"
1,Ges Y,"Australien und Ozeanien"
2,Ges Y 100,"Altertum bis 500 .n. Chr."
2,Ges Y 200,"Altertum bis 3000 v. Chr."
2,Ges Y 300,"Altertum 3000 - 2000"
2,Ges Y 400,"Altertum 2000 - 1000"
2,Ges Y 500,"Altertum 1000 - 500"
2,Ges Y 600,"Altertum 500 - 0"
2,Ges Y 800,"Altertum 0 - 500"
2,Ges Y 1000,"Mittelalter 400/500 - 1500"
2,Ges Y 1300,"Frühes Mittelalter 400 - 900"
2,Ges Y 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Y 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Y 2000,"Neuzeit 1500 - 2000"
2,Ges Y 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Y 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Y 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Y 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Y 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Y 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Y 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Y 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Y 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Y 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Y 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Ya,"Australien, einzelne Teile (alph.)"
2,Ges Ya 100,"Altertum bis 500 .n. Chr."
2,Ges Ya 200,"Altertum bis 3000 v. Chr."
2,Ges Ya 300,"Altertum 3000 - 2000"
2,Ges Ya 400,"Altertum 2000 - 1000"
2,Ges Ya 500,"Altertum 1000 - 500"
2,Ges Ya 600,"Altertum 500 - 0"
2,Ges Ya 800,"Altertum 0 - 500"
2,Ges Ya 1000,"Mittelalter 400/500 - 1500"
2,Ges Ya 1300,"Frühes Mittelalter 400 - 900"
2,Ges Ya 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Ya 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Ya 2000,"Neuzeit 1500 - 2000"
2,Ges Ya 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Ya 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Ya 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Ya 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Ya 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Ya 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Ya 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Ya 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Ya 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Ya 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Ya 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Yb,"Ozeanien: Ozeanien, einzelne Teile (alph.)"
2,Ges Yb 100,"Altertum bis 500 .n. Chr."
2,Ges Yb 200,"Altertum bis 3000 v. Chr."
2,Ges Yb 300,"Altertum 3000 - 2000"
2,Ges Yb 400,"Altertum 2000 - 1000"
2,Ges Yb 500,"Altertum 1000 - 500"
2,Ges Yb 600,"Altertum 500 - 0"
2,Ges Yb 800,"Altertum 0 - 500"
2,Ges Yb 1000,"Mittelalter 400/500 - 1500"
2,Ges Yb 1300,"Frühes Mittelalter 400 - 900"
2,Ges Yb 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Yb 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Yb 2000,"Neuzeit 1500 - 2000"
2,Ges Yb 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Yb 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Yb 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Yb 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Yb 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Yb 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Yb 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Yb 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Yb 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Yb 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Yb 3700,"Nachkriegszeit 1945 - 2000"
0,His,"Historiographie und Historische Hilfswissenschaften"
1,His B,"Historiographie"
1,His H,"Historische Hilfswissenschaften"
2,His H 100,"Urkundenlehre/Diplomatik"
2,His H 300,"Archivkunde"
2,His H 500,"Familienkunde/Genealogie"
2,His H 700,"Wappenkunde/Heraldik"
2,His H 900,"Münzkunde/Numismatik"
2,His H 1200,"Siegelkunde/Sphragistik"
2,His H 1400,"Chronologie/Zeitrechnung"
0,Kul,"Kulturgeschichte"
1,Kul A,"Kulturgeschichte, allg., Geistesgeschichte, Ethnographie"
2,Kul A 300,"Humanismus"
1,Kul B,"Volkskunde, allg."
1,Kul C,"Archäologie, Vorgeschichte, Frühgeschichte"
2,Kul C 200,"Gräber, Grabfelder"
1,Kul D,"Völkerkunde, allg.: Ethnologie, allg."
1,Kul F,"Sachkultur"
2,Kul F 400,"Kleidung, Mode, Tracht, Kostumkunde"
2,Kul F 500,"Wohnung, Haus"
1,Kul G,"Gesellschaftsordnung"
2,Kul G 200,"Sitte, Brauch"
2,Kul G 400,"Stand, Beruf"
2,Kul G 600,"Frau"
2,Kul G 700,"Liebe, Ehe, Erotik"
2,Kul G 900,"Geselligkeit"
2,Kul G 1100,"Geheime Gesellschaften"
2,Kul G 1200,"Freimaurer"
1,Kul H,"Weltanschauung"
2,Kul H 200,"Volksglauben"
2,Kul H 400,"Zauberei, Magie"
0,Kun,"Kunst"
1,Kun A,"Kunstwissenschaft"
2,Kun A 100,"Kunsttheorie, Kunstphilosophie, Ästhetik, Kunstkritik"
2,Kun A 500,"Kunstpsychologie"
2,Kun A 700,"Kunstsoziologie"
1,Kun B,"Kunstpflege, Kunstpolitik"
2,Kun B 200,"Kunsthandel"
2,Kun B 700,"Museumswesen, Kunstsammlung"
2,Kun B 900,"Denkmalpflege, Restaurierung, Konservierung"
2,Kun B 1200,"Kunstausbildung"
1,Kun C,"Kunstgeschichte, allg."
2,Kun C 200,"Kunst der Naturvölker, Vorgeschichtliche Kunst"
2,Kun C 400,"Kunst außereuropäischer Hochkulturen"
2,Kun C 600,"Kunst nichtchristlicher Religionen"
2,Kun C 1000,"Volkskunst"
2,Kun C 1200,"Ornament"
1,Kun D,"Ikonographie"
2,Kun D 200,"Christliche Ikonographie"
2,Kun D 400,"Mythologische Ikonographie"
2,Kun D 800,"Emblematik"
2,Kun D 1000,"Profane Ikonographie"
2,Kun D 1400,"Landschaftsdarstellung"
2,Kun D 1500,"Porträt, Bildnisminiatur"
1,Kun E,"Baukunst /Architektur"
2,Kun E 200,"Sakralbaukunst"
2,Kun E 400,"Profanbaukunst"
2,Kun E 500,"Ingenieurkunst"
2,Kun E 600,"Städtebau"
2,Kun E 800,"Gartenkunst,. Wasserkunst"
1,Kun F,"Plastik/Skulptur"
2,Kun F 200,"Steinplastik"
2,Kun F 500,"Holzplastik"
2,Kun F 800,"Metallplastik"
2,Kun F 1100,"Tonplastik, Wachsplastik, Gipsplastik"
2,Kun F 1400,"Relief"
1,Kun G,"Malerei"
2,Kun G 200,"Wandmalerei"
2,Kun G 400,"Tafelmalerei"
2,Kun G 600,"Buchmalerei/Miniaturmalerei"
2,Kun G 800,"Glasmalerei"
2,Kun G 1000,"Mosaik"
1,Kun H,"Graphik, Buchillustration"
2,Kun H 200,"Zeichnung"
2,Kun H 400,"Holzschnitt, Holzstich"
2,Kun H 600,"Kupferstich, Radierung"
2,Kun H 800,"Lithographie"
2,Kun H 1100,"Photographie"
2,Kun H 1500,"Gebrauchsgraphik"
1,Kun J,"Kleinkunst/Kunstgewerbe/Kunsthandwerk"
2,Kun J 300,"Innendekoration, Wohnkultur"
2,Kun J 400,"Holzarbeiten, Möbelkunst"
2,Kun J 500,"Textilkunst"
2,Kun J 700,"Keramik"
2,Kun J 800,"Porzellan"
2,Kun J 900,"Glas"
2,Kun J 1000,"Gefäßmalerei"
2,Kun J 1100,"Metallkunst"
2,Kun J 1200,"Goldschmiedekunst"
2,Kun J 1400,"Bronzegerät, Zinngerät"
2,Kun J 1500,"Glockenkunde"
2,Kun J 1700,"Schmuck, Glyptik/Steinschneidekunst"
2,Kun J 1800,"Elfenbein"
2,Kun J 2000,"Email"
2,Kun J 2200,"Lackkunst"
2,Kun J 2400,"Lederarbeiten"
2,Kun J 2600,"Mechanische Instrumente"
2,Kun J 2800,"Spielzeug"
1,Kun N,"Theaterwissenschaft, allg."
2,Kun N 100,"Theaterkritik, Philosophie des Theaters , Theatertheorie"
2,Kun N 500,"Theaterpsychologie"
2,Kun N 600,"Theatersoziologie"
2,Kun N 1200,"Theaterausbildung"
1,Kun P,"Theaterpraxis"
2,Kun P 100,"Theaterleitung"
2,Kun P 300,"Regie, Inszenierung"
2,Kun P 400,"Theaterbau"
2,Kun P 500,"Bühnenbild, Bühnentechnik"
2,Kun P 700,"Requisiten, Theaterkostüm"
1,Kun Q,"Schauspielkunst"
1,Kun R,"Theatergeschichte"
2,Kun R 800,"Laientheater"
2,Kun R 1000,"Volkstheater"
2,Kun R 1500,"Puppentheater"
2,Kun R 1600,"Schattenspiel"
1,Kun T,"Tanz"
2,Kun T 200,"Ballett"
2,Kun T 400,"Ausdruckstanz, Modern dance"
2,Kun T 600,"Pantomime"
1,Kun U,"Unterhaltung"
2,Kun U 200,"Kabarett"
2,Kun U 400,"Variete, Revue, Show"
2,Kun U 600,"Zirkus"
0,Lan,"Landwirtschaft"
1,Lan A,"Allgemeines"
2,Lan A 200,"Agrarverfassung"
2,Lan A 300,"Bauerntum"
2,Lan A 400,"Landwirtschaftliche Siedlung"
2,Lan A 600,"Landarbeiter, ländliche Arbeitsverfassung"
2,Lan A 800,"Agrartechnik"
1,Lan B,"Ackerbau, Pflanzenbau"
2,Lan B 100,"Bodenkunde"
2,Lan B 200,"Kulturtechnik"
2,Lan B 400,"Düngerlehre"
2,Lan B 500,"Pflanzenkunde"
2,Lan B 600,"Pflanzenzüchtung"
2,Lan B 700,"Pflanzenschädlinge"
2,Lan B 800,"Pflanzenpathologie"
2,Lan B 900,"Pflanzenschutz"
2,Lan B 1000,"Getreidebau"
2,Lan B 1100,"Hackfruchtbau"
2,Lan B 1200,"Wiesen, Weiden"
2,Lan B 1300,"Plantagenbau, Tropische Landwirtschaft"
2,Lan B 1400,"Gemüsebau"
2,Lan B 1500,"Gartenbau"
2,Lan B 1600,"Obstbau"
2,Lan B 1700,"Weinbau"
2,Lan B 1800,"Weinbereitung"
2,Lan B 1900,"Hopfenbau"
1,Lan C,"Tierzucht"
2,Lan C 100,"Fütterung"
2,Lan C 300,"Pferdezucht"
2,Lan C 500,"Rindviehzucht"
2,Lan C 600,"Milchwirtschaft"
2,Lan C 800,"Schweinezucht"
2,Lan C 1100,"Kleintierzucht"
2,Lan C 1300,"Geflügelzucht"
2,Lan C 1500,"Fischzucht, Fischerei"
2,Lan C 1700,"Bienenzucht"
2,Lan C 1900,"Seidenraupenzucht"
1,Lan D,"Forstwirtschaft"
2,Lan D 100,"Forstpolitik, Forstverwaltung"
2,Lan D 200,"Betriebswirtschaftslehre"
2,Lan D 300,"Waldbau"
2,Lan D 400,"Ertragskunde, Forsteinrichtung"
2,Lan D 500,"Forstökologie"
2,Lan D 600,"Forstbotanik"
2,Lan D 700,"Forstpflanzenzüchtung"
2,Lan D 800,"Forstzoologie"
2,Lan D 900,"Forstpathologie"
2,Lan D 1000,"Forstschutz"
2,Lan D 1100,"Jagd"
2,Lan D 1200,"Forstbenutzung"
2,Lan D 1300,"Arbeitswissenschaft"
2,Lan D 1400,"Wegebau, Bringungswesen"
2,Lan D 1900,"Holzverwendung, Holzmarkt"
2,Lan D 2100,"Weltforstwirtschaft"
1,Lan F,"Hauswirtschaft"
0,Mat,"Mathematik"
1,Mat A,"Allgemeines"
2,Mat A 200,"Mathematische Logik, Mathematische Grundlagenforschung"
2,Mat A 400,"Mengenlehre"
2,Mat A 600,"Kombinatorik, Graphentheorie"
1,Mat E,"Algebra"
2,Mat E 200,"Lineare Algebra, Multilineare Algebra"
2,Mat E 400,"Gruppentheorie"
2,Mat E 600,"Verbandstheorie"
2,Mat E 800,"Kategorientheorie, Homologische Algebra"
2,Mat E 1000,"Topologische Algebra"
2,Mat E 1200,"Zahlentheorie"
1,Mat J,"Geometrie"
2,Mat J 200,"Darstellende Geometrie"
2,Mat J 400,"Analytische Geometrie"
2,Mat J 600,"Algebraische Geometrie"
2,Mat J 800,"Differentialgeometrie"
1,Mat M,"Topologie"
1,Mat P,"Analysis"
2,Mat P 200,"Differentialrechnung, Integralrechnung"
2,Mat P 400,"Funktionentheorie"
2,Mat P 600,"Differentialgleichungen"
2,Mat P 800,"Integralgleichungen"
2,Mat P 1000,"Potentialtheorie"
2,Mat P 1200,"Variationsrechnung"
2,Mat P 1400,"Funktionalanalysis"
1,Mat T,"Angewandte Mathematik"
2,Mat T 200,"Wahrscheinlichkeitsrechnung, Mathematische Statistik"
2,Mat T 600,"Operationsforschung , Mathematische Optimierung"
2,Mat T 800,"Systemtheorie"
2,Mat T 1000,"Informatik, Datenverarbeitung"
1,Mat V,"Astronomie"
2,Mat V 200,"Sphärische Astronomie"
2,Mat V 400,"Theoretische Astronomie, Himmelsmechanik"
2,Mat V 600,"Astrophysik"
2,Mat V 800,"Sonne"
2,Mat V 1000,"Planetensystem"
2,Mat V 1200,"Sterne"
2,Mat V 2000,"Astrologie"
0,Med,"Medizin"
1,Med A,"Allgemeines"
2,Med A 200,"Humangenetik"
2,Med A 400,"Entwicklungsgeschichte des Menschen"
2,Med A 600,"Bioklimatologie"
2,Med A 800,"Diagnostik"
2,Med A 1000,"Nuklearmedizin"
1,Med B,"Anatomie"
2,Med B 300,"Histologie"
2,Med B 500,"Zähne"
2,Med B 600,"Knochen"
2,Med B 700,"Bänder"
2,Med B 800,"Muskeln"
2,Med B 900,"Nerven"
2,Med B 1100,"Gefäße"
2,Med B 1300,"Atmungsorgane"
2,Med B 1400,"Verdauungsorgane"
2,Med B 1500,"Urogenitalsystem"
2,Med B 1600,"Drüsen"
2,Med B 1700,"Sinnesorgane"
1,Med C,"Physiologie"
2,Med C 200,"Physiologische Chemie"
2,Med C 300,"Histologie"
2,Med C 600,"Knochen"
2,Med C 800,"Muskeln"
2,Med C 900,"Nerven"
2,Med C 1100,"Blutkreislauf"
2,Med C 1300,"Atmung"
2,Med C 1400,"Verdauung"
2,Med C 1500,"Urogenitalsystem"
2,Med C 1600,"Endokrinologie"
2,Med C 1700,"Sinne"
1,Med D,"Pathologie"
2,Med D 200,"Pathologische Anatomie"
2,Med D 400,"Pathologische Physiologie"
1,Med E,"Therapiemethoden"
2,Med E 100,"Physikalische Therapie"
2,Med E 200,"Strahlentherapie"
2,Med E 300,"Naturheilkunde"
2,Med E 400,"Hydrotherapie, Balneotherapie"
2,Med E 1500,"Krankenpflege"
2,Med E 1600,"Persönliche Hygiene, Gesundheitslehre"
2,Med E 1700,"Diätlehre, Ernährung"
2,Med E 1800,"Homöopathie"
1,Med F,"Arzneimittel"
2,Med F 300,"Pharmakognosie"
2,Med F 400,"Pharmazie"
2,Med F 500,"Pharmakodynamik"
2,Med F 700,"Arzneiverordnung"
2,Med F 900,"Toxikologie"
1,Med G,"Medizinische Mikrobiologie"
2,Med G 100,"Immunologie"
2,Med G 200,"Bakterien"
2,Med G 400,"Viren"
2,Med G 500,"Pilze"
2,Med G 600,"Parasiten"
1,Med H,"Innere Medizin"
2,Med H 300,"Infektionskrankheiten"
2,Med H 400,"Tuberkulose"
2,Med H 500,"Bewegungsapparat"
2,Med H 900,"Stoffwechselkrankheiten"
2,Med H 1100,"Herz- und Gefäßkrankheiten"
2,Med H 1200,"Hämatologie"
2,Med H 1300,"Krankheiten der Atmungsorgane"
2,Med H 1400,"Krankheiten der Verdauungsorgane"
2,Med H 1500,"Urologie"
2,Med H 1600,"Drüsenkrankheiten"
2,Med H 1800,"Onkologie"
1,Med J,"Neurologie, Psychiatrie"
2,Med J 100,"Neurologie"
2,Med J 500,"Psychosomatik"
2,Med J 1100,"Psychopathologie"
2,Med J 1500,"Psychiatrie"
1,Med K,"Chirurgie"
2,Med K 500,"Bewegungsapparat"
2,Med K 800,"Kopfchirurgie"
2,Med K 900,"Gefäßchirurgie, Neurochirurgie"
2,Med K 1100,"Brustchirurgie"
2,Med K 1300,"Bauchchirurgie"
2,Med K 1500,"Urogenitalsystem"
1,Med L,"Orthopädie"
1,Med M,"Ophthalmologie"
1,Med N,"Hals-Nasen-Ohren-Heilkunde"
2,Med N 100,"Hals"
2,Med N 200,"Nase"
2,Med N 300,"Ohren"
2,Med N 500,"Sprachheilkunde"
1,Med O,"Haut- u. Geschlechtskrankheiten"
2,Med O 100,"Haut"
2,Med O 300,"Geschlechtskrankheiten"
1,Med P,"Zahn-, Mund- u. Kieferkrankheiten"
2,Med P 100,"Zahnkrankheiten"
2,Med P 300,"Mundkrankheiten"
2,Med P 500,"Kieferkrankheiten"
1,Med R,"Gynäkologie"
2,Med R 200,"Frauenkrankheiten"
2,Med R 300,"Schwangerschaft"
2,Med R 500,"Geburt"
2,Med R 700,"Neugeborenes, Wochenbett"
1,Med S,"Sexualmedizin"
1,Med T,"Pädiatrie"
1,Med W,"Öffentliche und soziale Medizin"
2,Med W 300,"Gerichtliche Medizin"
2,Med W 500,"Unfallmedizin"
2,Med W 1300,"Öffentliche Hygiene, Öffentliche Gesundheitspflege"
2,Med W 1400,"Umweltmedizin"
2,Med W 1500,"Hygiene der Nahrungsmittel"
2,Med W 1700,"Arbeitsmedizin"
2,Med W 1900,"Sportmedizin"
2,Med W 2200,"Psychohygiene, Psychiatrische Dienste"
2,Med W 2300,"Suchtkrankheiten"
2,Med W 3500,"Epidemiologie"
2,Med W 3900,"Gesundheitsökonomie"
2,Med W 4100,"Wehrmedizin"
1,Med Z,"Veterinärmedizin"
2,Med Z 300,"Pathologie"
2,Med Z 400,"Therapie"
0,Mil,"Militärwesen"
1,Mil A,"Allgemeines"
2,Mil A 300,"Wehrtechnik, Waffenwesen"
2,Mil A 500,"Befestigungswesen"
2,Mil A 800,"Kriegführung"
1,Mil C,"Waffengattungen"
2,Mil C 100,"Heer"
2,Mil C 300,"Marine"
2,Mil C 500,"Luftwaffe"
0,Mus,"Musik"
1,Mus A,"Allgemeines"
2,Mus A 200,"Chorwesen, Konzertwesen"
2,Mus A 500,"Aufführungspraxis"
2,Mus A 800,"Musikverlagswesen"
2,Mus A 900,"Musikbibliotheken , Musiksammlungen"
2,Mus A 1000,"Schallplatte"
2,Mus A 1200,"Musikpädagogik, Musikhochschulen"
2,Mus A 1500,"Ästhetik"
1,Mus B,"Elemente der Musik, Musiktheorie"
2,Mus B 100,"Melodik"
2,Mus B 200,"Harmonik, Tonart, Tonsystem"
2,Mus B 300,"Rhythmik"
2,Mus B 400,"Satztechnik"
2,Mus B 1000,"Musikalische Form"
2,Mus B 1100,"Fuge"
2,Mus B 1200,"Sonatenform"
1,Mus C,"Geistliche Musik"
2,Mus C 100,"Gregorianischer Choral"
2,Mus C 200,"Kirchenlied, Kirchengesang"
2,Mus C 500,"Messe"
2,Mus C 1000,"Motette"
2,Mus C 1100,"Kantate"
2,Mus C 1200,"Oratorium, Passion"
1,Mus D,"Weltliche Vokalmusik"
2,Mus D 100,"Minnesang, Meistersang"
2,Mus D 200,"Kunstlied"
2,Mus D 500,"Chormusik"
2,Mus D 800,"Volkslied, Volksmusik"
2,Mus D 1000,"Gesangskunst"
1,Mus E,"Bühnenmusik"
2,Mus E 100,"Oper"
2,Mus E 200,"Operette, Musical"
2,Mus E 500,"Ballettmusik"
2,Mus E 800,"Schauspielmusik"
2,Mus E 900,"Filmmusik"
1,Mus F,"Instrumentalmusik"
2,Mus F 100,"Frühe Instrumentalmusik"
2,Mus F 500,"Klaviermusik, Orgelmusik"
2,Mus F 800,"Kammermusik"
1,Mus G,"Orchestermusik"
2,Mus G 200,"Symphonie"
2,Mus G 400,"Konzert"
1,Mus H,"Unterhaltungsmusik"
2,Mus H 100,"Tanzmusik, Volkstanzmusik"
2,Mus H 400,"Jazz"
1,Mus J,"Musikinstrumente"
2,Mus J 100,"Orgel"
2,Mus J 200,"Tasteninstrumente"
2,Mus J 400,"Saiteninstrumente"
2,Mus J 600,"Blasinstrumente"
2,Mus J 800,"Schlaginstrumente"
2,Mus J 1200,"Orchester"
2,Mus J 1500,"Europäische Volksmusikinstrumente"
2,Mus J 1800,"Außereuropäische Volksmusikinstrumente"
1,Mus K,"Notenschrift, Notendruck"
2,Mus K 100,"Neumen"
2,Mus K 300,"Tabulaturen"
2,Mus K 500,"Musikhandschriften"
2,Mus K 600,"Musikdruck"
1,Mus N,"Systematische Musikwissenschaft"
2,Mus N 100,"Akustik"
2,Mus N 400,"Physiologie"
2,Mus N 700,"Musikpsychologie"
2,Mus N 1200,"Musiksoziologie"
1,Mus Q,"Musikethnologie"
2,Mus Q 100,"Musik außereuropäischer Hochkulturen"
2,Mus Q 500,"Musik der Naturvölker"
0,Nat,"Naturwissenschaften"
1,Nat A,"Allgemeines"
1,Nat B,"Physik"
2,Nat B 200,"Mechanik"
2,Nat B 400,"Akustik"
2,Nat B 600,"Wärmelehre, Thermodynamik"
2,Nat B 800,"Optik"
2,Nat B 900,"Photographie"
2,Nat B 1100,"Elektrizitätslehre"
2,Nat B 1300,"Magnetismus"
2,Nat B 1500,"Schwingungen und Wellen"
2,Nat B 1600,"Elektromagnetische Schwingungen und Wellen"
2,Nat B 1900,"Atomphysik"
2,Nat B 2000,"Kernphysik"
2,Nat B 2100,"Radiologie"
2,Nat B 2300,"Halbleiterphysik"
1,Nat C,"Chemie"
2,Nat C 100,"Analytische Chemie"
2,Nat C 300,"Physikalische Chemie"
2,Nat C 600,"Anorganische Chemie"
2,Nat C 800,"Organische Chemie"
2,Nat C 900,"Makromolekulare Chemie"
2,Nat C 1000,"Alchemie"
1,Nat D,"Biochemie"
2,Nat D 100,"Ernährungslehre"
2,Nat D 200,"Enzyme"
2,Nat D 300,"Vitamine"
2,Nat D 400,"Hormone"
2,Nat D 800,"Protoplasma"
2,Nat D 900,"Eiweiß"
2,Nat G 200,"Kristallographie"
0,Päd,"Pädagogik"
1,Päd A,"Allgemeines"
2,Päd A 100,"Jugendkunde"
2,Päd A 300,"Lehrer, Lehrerbildung"
2,Päd A 400,"Berufskunde"
1,Päd B,"Schulwesen"
2,Päd B 200,"Volksschule, Grundschule"
2,Päd B 300,"Realschule"
2,Päd B 400,"Gymnasium"
2,Päd B 600,"Privatschule, Internat"
2,Päd B 700,"Sonderschule"
1,Päd C,"Didaktik"
2,Päd C 100,"Elementarunterricht"
1,Päd D,"Volksbildung, Erwachsenenbildung"
2,Päd D 100,"Volkshochschule"
2,Päd D 300,"Berufsbildende Schule"
2,Päd D 500,"Hochschule, Universität"
1,Phi D,"Philosophie"
1,Phi A,"Allgemeines"
2,Phi A 100,"Anthroposophie"
2,Phi A 300,"Existenzialismus"
2,Phi A 600,"Materialismus"
2,Phi A 700,"Dialektischer Materialismus, Marxismus"
2,Phi A 900,"Platonismus"
2,Phi A 1200,"Scholastik"
1,Phi B,"Philosophische Fächer"
2,Phi B 100,"Ästhetik"
2,Phi B 400,"Erkenntnistheorie"
2,Phi B 500,"Ethik"
2,Phi B 700,"Logik"
2,Phi B 1100,"Metaphysik"
2,Phi B 1300,"Naturphilosophie"
2,Phi B 1500,"Geschichtsphilosophie"
2,Phi B 1700,"Rechtsphilosophie"
2,Phi B 1800,"Politische Philosophie, Staatsphilosophie"
1,Phi C,"Philosophische Sachbegriffe"
2,Phi C 100,"Freiheit"
2,Phi C 200,"Geist"
2,Phi C 300,"Gott"
2,Phi C 400,"Mensch"
2,Phi C 500,"Seele"
2,Phi C 600,"Sein, Ontologie"
2,Phi C 800,"Wahrheit"
2,Phi C 900,"Wert"
0,Psy,"Psychologie"
1,Psy A,"Allgemeines"
1,Psy B,"Psychologische Disziplinen"
2,Psy B 100,"Allgemeine Psychologie"
2,Psy B 200,"Entwicklungspsychologie"
2,Psy B 300,"Persönlichkeitspsychologie"
2,Psy B 400,"Psychologische Diagnostik"
2,Psy B 600,"Arbeitspsychologie, Wirtschaftspsychologie"
2,Psy B 700,"Sozialpsychologie"
2,Psy B 900,"Pädagogische Psychologie"
2,Psy B 1200,"Physiologische Psychologie"
2,Psy B 1400,"Medizinische Psychologie, "
1,Psy D,"Tiefenpsychologie, Psychoanalyse"
1,Psy E,"Parapsychologie"
0,Pub,"Publizistik"
1,Pub A,"Allgemeines"
2,Pub A 100,"Kommunikatorforschung"
2,Pub A 200,"Aussagenanalyse"
2,Pub A 400,"Medienforschung"
2,Pub A 700,"Medienpolitik"
2,Pub A 800,"Mediensoziologie"
2,Pub A 900,"Publikumsforschung"
2,Pub A 1000,"Wirkungsforschung"
1,Pub D,"Presse"
2,Pub D 100,"Kommunikatorforschung"
2,Pub D 200,"Aussagenanalyse"
2,Pub D 400,"Presseforschung"
2,Pub D 700,"Pressepolitik"
2,Pub D 800,"Pressesoziologie"
